lon,lat,ele,time,speed
2.5125112663954496,39.68614521436393,125.4000015258789,2018-03-16T13:09:47Z,29.746186742978864
2.512628445401788,39.68634051270783,124.19999694824219,2018-03-16T13:09:50Z,28.735353149538575
2.512717880308628,39.68646716326475,123.80000305175781,2018-03-16T13:09:52Z,28.88266763203096
2.5129471253603697,39.686662293970585,123,2018-03-16T13:09:56Z,26.35491819828036
2.5130329560488462,39.6867788862437,122.4000015258789,2018-03-16T13:09:58Z,26.850609710836935
2.513130186125636,39.686965718865395,122,2018-03-16T13:10:01Z,26.884768237479776
2.51315725967288,39.68702020123601,121.80000305175781,2018-03-16T13:10:02Z,23.375784333881818
2.5134808849543333,39.6871589217335,120.80000305175781,2018-03-16T13:10:07Z,22.84854529287653
2.5136481039226055,39.687195885926485,120.4000015258789,2018-03-16T13:10:09Z,26.82739876358887
2.5139070209115744,39.68725573271513,119.80000305175781,2018-03-16T13:10:12Z,27.790866951191223
2.5142276287078857,39.68739302828908,118.5999984741211,2018-03-16T13:10:16Z,28.28789981808455
2.5143667683005333,39.68746913596988,117.19999694824219,2018-03-16T13:10:18Z,26.322529369002773
2.514526778832078,39.68753032386303,115.80000305175781,2018-03-16T13:10:20Z,27.55140711237399
2.514725010842085,39.68760643154383,114.80000305175781,2018-03-16T13:10:23Z,22.773125157021948
2.5148343946784735,39.68765320256352,114.80000305175781,2018-03-16T13:10:25Z,19.295352598881784
2.515452895313502,39.68792846426368,114.5999984741211,2018-03-16T13:10:36Z,20.0310587800164
2.5157567393034697,39.68804145231843,114.80000305175781,2018-03-16T13:10:41Z,20.81390296077905
2.5161490961909294,39.68800188973546,115.19999694824219,2018-03-16T13:10:47Z,20.33890902403173
2.516786539927125,39.6877012308687,115.80000305175781,2018-03-16T13:10:59Z,19.21409648676143
2.5170634780079126,39.68763585202396,117,2018-03-16T13:11:05Z,14.889008033791786
2.5171913020312786,39.68763744458556,118.19999694824219,2018-03-16T13:11:08Z,13.141700578408468
2.5173630472272635,39.68763233162463,119.4000015258789,2018-03-16T13:11:12Z,13.25112627155822
2.5175223033875227,39.687607353553176,120.4000015258789,2018-03-16T13:11:16Z,12.53076954170014
2.5177247263491154,39.68757139518857,121.5999984741211,2018-03-16T13:11:21Z,12.813472231839327
